r,g,b,x,y,h,s,v
85,57,74,295,5585226,323.57142857142856,0.3294117647058823,0.3333333333333333
90,60,83,296,5913683,314.0,0.33333333333333337,0.35294117647058826
110,55,58,297,7223098,356.72727272727275,0.5,0.43137254901960786
72,44,59,298,4729915,327.85714285714283,0.3888888888888889,0.2823529411764706
81,47,61,299,5320509,335.29411764705884,0.419753086419753,0.3176470588235294
104,64,75,300,6832203,343.5,0.38461538461538464,0.40784313725490196
85,37,40,301,5580072,356.25,0.5647058823529412,0.3333333333333333
84,47,57,302,5517113,343.7837837837838,0.4404761904761904,0.32941176470588235
90,51,63,303,5911359,341.53846153846155,0.43333333333333335,0.35294117647058826
128,77,85,304,8408405,350.5882352941176,0.3984375,0.5019607843137255
64,28,29,305,4201501,358.3333333333333,0.5625,0.25098039215686274
110,60,60,306,7224380,0.0,0.4545454545454546,0.43137254901960786
66,37,50,307,4334898,333.1034482758621,0.4393939393939394,0.25882352941176473
66,37,50,308,4334898,333.1034482758621,0.4393939393939394,0.25882352941176473
119,69,72,309,7816520,356.4,0.4201680672268908,0.4666666666666667
50,32,53,310,3285045,291.42857142857144,0.39622641509433965,0.20784313725490197
47,24,45,311,3086381,305.2173913043478,0.4893617021276596,0.1843137254901961
76,37,49,312,4990257,341.53846153846155,0.513157894736842,0.2980392156862745
60,38,62,313,3941950,295.0,0.3870967741935484,0.24313725490196078
111,54,58,314,7288378,355.7894736842105,0.5135135135135135,0.43529411764705883
115,66,84,315,7553620,337.9591836734694,0.4260869565217391,0.45098039215686275
62,32,48,316,4071472,328.0,0.4838709677419355,0.24313725490196078
94,47,62,317,6172478,340.8510638297872,0.5,0.3686274509803922
65,31,46,318,4267822,333.52941176470586,0.523076923076923,0.2549019607843137
6,11,32,319,396064,228.46153846153845,0.8125,0.12549019607843137
13,14,27,320,855579,235.71428571428572,0.5185185185185185,0.10588235294117647
5,12,34,321,330786,225.51724137931035,0.8529411764705882,0.13333333333333333
70,51,68,322,4600644,306.3157894736842,0.27142857142857146,0.27450980392156865
137,133,167,323,9012647,247.05882352941174,0.20359281437125742,0.6549019607843137
156,151,174,324,10262446,253.0434782608696,0.13218390804597702,0.6823529411764706
53,58,38,325,3488294,74.99999999999999,0.3448275862068966,0.22745098039215686
109,85,69,326,7165253,24.0,0.3669724770642202,0.42745098039215684
75,72,71,327,4933703,14.999999999999943,0.05333333333333333,0.29411764705882354
59,64,65,328,3883073,189.99999999999997,0.0923076923076922,0.2549019607843137
56,56,56,329,3684408,0,0.0,0.2196078431372549
43,40,36,330,2828324,34.28571428571428,0.16279069767441867,0.16862745098039217
59,55,50,331,3880754,33.33333333333337,0.15254237288135597,0.23137254901960785
57,52,48,332,3748912,26.66666666666663,0.1578947368421053,0.2235294117647059
111,115,109,333,7304045,99.99999999999996,0.05217391304347832,0.45098039215686275
107,101,90,334,7038298,38.823529411764696,0.15887850467289716,0.4196078431372549
84,72,63,335,5523519,25.714285714285722,0.24999999999999994,0.32941176470588235
96,95,91,336,6315867,48.00000000000006,0.052083333333333294,0.3764705882352941
99,97,88,337,6512984,49.090909090909065,0.11111111111111115,0.38823529411764707
46,45,45,338,3026221,0.0,0.021739130434782532,0.1803921568627451
86,92,88,339,5659736,139.99999999999994,0.06521739130434775,0.3607843137254902
109,123,130,340,7175042,199.99999999999997,0.16153846153846152,0.5098039215686274
109,107,102,341,7170918,42.85714285714289,0.06422018348623844,0.42745098039215684
121,122,117,342,7961205,72.00000000000011,0.040983606557377136,0.47843137254901963
116,115,109,343,7631725,51.428571428571445,0.06034482758620693,0.4549019607843137
90,97,97,344,5923169,180.0,0.07216494845360814,0.3803921568627451
30,25,30,345,1972510,300.0,0.16666666666666666,0.11764705882352941
95,103,103,346,6252391,180.0,0.07766990291262135,0.403921568627451
24,23,115,347,1578867,240.65217391304347,0.7999999999999999,0.45098039215686275
11,41,106,348,731498,221.05263157894737,0.8962264150943396,0.41568627450980394
67,50,67,349,4403779,300.0,0.25373134328358216,0.2627450980392157
32,46,100,350,2109028,227.64705882352942,0.68,0.39215686274509803
59,31,31,351,3874591,0.0,0.4745762711864407,0.23137254901960785
39,35,85,352,2564949,244.8,0.588235294117647,0.3333333333333333
23,70,157,353,1525405,218.955223880597,0.8535031847133758,0.615686274509804
58,50,61,354,3813949,283.6363636363636,0.18032786885245908,0.23921568627450981
56,47,61,355,3682109,278.57142857142856,0.22950819672131145,0.23921568627450981
79,51,60,356,5190460,340.7142857142857,0.35443037974683544,0.30980392156862746
68,46,55,357,4468279,335.45454545454544,0.3235294117647059,0.26666666666666666
65,43,50,358,4270898,340.90909090909093,0.33846153846153837,0.2549019607843137
81,51,50,359,5321522,1.9354838709677438,0.38271604938271603,0.3176470588235294
