r,g,b,x,y,h,s,v
140,140,163,450,9211043,240.0,0.14110429447852746,0.6392156862745098
48,49,46,451,3158318,80.00000000000006,0.061224489795918435,0.19215686274509805
171,131,131,452,11240323,0.0,0.23391812865497078,0.6705882352941176
120,81,84,453,7885140,355.38461538461536,0.325,0.47058823529411764
193,143,142,454,12685198,1.1764705882353041,0.2642487046632124,0.7568627450980392
160,121,127,455,10516863,350.7692307692308,0.24375000000000002,0.6274509803921569
70,42,48,456,4598320,347.14285714285717,0.4000000000000001,0.27450980392156865
70,42,48,457,4598320,347.14285714285717,0.4000000000000001,0.27450980392156865
58,35,37,458,3810085,354.7826086956522,0.396551724137931,0.22745098039215686
62,37,42,459,4072746,348.0,0.4032258064516128,0.24313725490196078
67,40,45,460,4401197,348.88888888888886,0.4029850746268657,0.2627450980392157
56,35,36,461,3679012,357.14285714285717,0.37499999999999994,0.2196078431372549
152,113,116,462,9990516,355.38461538461536,0.2565789473684211,0.596078431372549
60,36,36,463,3941412,0.0,0.4,0.23529411764705882
140,158,159,464,9215647,183.15789473684208,0.11949685534591188,0.6235294117647059
149,153,154,465,9804186,192.0,0.03246753246753235,0.6039215686274509
135,135,138,466,8882058,240.0,0.021739130434782532,0.5411764705882353
137,134,134,467,9012870,0.0,0.021897810218978027,0.5372549019607843
121,111,124,468,7958396,286.15384615384613,0.10483870967741933,0.48627450980392156
147,146,148,469,9671316,269.9999999999996,0.013513513513513657,0.5803921568627451
148,148,149,470,9737365,240.0,0.00671140939597313,0.5843137254901961
139,127,148,471,9142164,274.2857142857142,0.14189189189189194,0.5803921568627451
101,104,120,472,6645880,230.52631578947367,0.15833333333333335,0.47058823529411764
143,126,140,473,9404044,310.5882352941176,0.11888111888111885,0.5607843137254902
150,147,169,474,9868201,248.18181818181822,0.13017751479289946,0.6627450980392157
130,121,134,475,8550790,281.5384615384615,0.0970149253731344,0.5254901960784314
124,110,125,476,8154749,296.0,0.11999999999999991,0.49019607843137253
139,111,120,477,9138040,340.7142857142857,0.20143884892086322,0.5450980392156862
65,76,89,478,4279385,212.5,0.2696629213483146,0.34901960784313724
21,34,38,479,1384998,194.11764705882354,0.4473684210526316,0.14901960784313725
158,125,112,480,10386800,16.956521739130437,0.29113924050632917,0.6196078431372549
50,30,24,481,3284504,13.846153846153868,0.52,0.19607843137254902
160,173,183,482,10530231,206.0869565217391,0.12568306010928965,0.7176470588235294
112,101,94,483,7365982,23.333333333333314,0.16071428571428564,0.4392156862745098
41,38,39,484,2696743,339.99999999999994,0.07317073170731715,0.1607843137254902
69,75,81,485,4541265,209.99999999999997,0.14814814814814817,0.3176470588235294
69,75,81,486,4541265,209.99999999999997,0.14814814814814817,0.3176470588235294
32,30,31,487,2104863,330.0,0.0625,0.12549019607843137
32,30,31,488,2104863,330.0,0.0625,0.12549019607843137
29,28,29,489,1907741,300.0,0.034482758620689655,0.11372549019607843
133,139,145,490,8752017,210.00000000000006,0.08275862068965507,0.5686274509803921
75,70,56,491,4933176,44.21052631578948,0.25333333333333335,0.29411764705882354
151,151,154,492,9934746,240.0,0.019480519480519414,0.6039215686274509
137,132,144,493,9012368,264.99999999999994,0.08333333333333323,0.5647058823529412
100,77,84,494,6573396,341.7391304347826,0.23000000000000004,0.39215686274509803
96,73,90,495,6310234,315.65217391304344,0.23958333333333337,0.3764705882352941
109,84,96,496,7165024,331.2,0.2293577981651376,0.42745098039215684
100,69,77,497,6571341,344.51612903225805,0.31000000000000005,0.39215686274509803
44,38,38,498,2893350,0.0,0.13636363636363635,0.17254901960784313
38,29,31,499,2497823,346.6666666666667,0.23684210526315788,0.14901960784313725
34,25,25,500,2234649,0.0,0.2647058823529412,0.13333333333333333
87,95,92,501,5726044,157.49999999999997,0.08421052631578947,0.37254901960784315
13,8,6,502,854022,17.142857142857167,0.5384615384615384,0.050980392156862744
83,18,79,503,5444175,303.6923076923077,0.7831325301204819,0.3254901960784314
59,35,49,504,3875633,325.0,0.4067796610169491,0.23137254901960785
48,15,27,505,3149595,338.1818181818182,0.6874999999999999,0.18823529411764706
45,36,28,506,2958364,28.235294117647072,0.3777777777777778,0.17647058823529413
89,61,70,507,5848390,340.7142857142857,0.31460674157303364,0.34901960784313724
63,56,38,508,4143142,43.19999999999999,0.39682539682539686,0.24705882352941178
86,88,63,509,5658687,64.79999999999998,0.28409090909090906,0.34509803921568627
